"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"75","24","033","800103","01102","24033800103","01102","$100,000 to $124,999","5",111619.124554371,40,39521322.1091302,6286.59861205805,1490.86026851269,2670,1414.93191044776,984.534925373135,559.563222453222,1521.70631063756,29.99,714.988032678681,7895.71440159036,94748.5728190843,17890.3232221523,124999,1e+05,30250.4271809157,5251.42718091569,12360.1039587634,-12638.8960412366,"At-Risk",13.625,1
"76","24","033","800103","01102","24033800103","01102","$125,000 to $149,999","1",135698.132965517,32,59538156.1340386,7716.0972086955,357.697182134945,1550,425.796,0,954.315015765766,3250.60396793853,29.99,331.779819790071,6542.48480349436,78509.8176419324,4292.36618561934,149999,125000,71489.1823580676,46490.1823580676,67196.8161724483,42197.8161724483,"Food Secure",33.293,1
"77","24","033","800103","01102","24033800103","01102","$125,000 to $149,999","2",137528.641701416,82,49732686.9299192,7052.14059204148,647.235537837141,1570,802.546,75.2246589446589,975.474088067553,2949.0384042082,29.99,410.047028484935,6812.32017970534,81747.8421564641,7766.82645404569,149999,125000,68251.1578435359,43252.1578435359,60484.3313894902,35485.3313894902,"Food Secure",29.642,2
"78","24","033","800103","01102","24033800103","01102","$125,000 to $149,999","3",133351.19260767,46,37255674.0495749,6103.74262641987,914.507623765231,1790,1118.49952212389,206.597374631268,954.618667728238,2880.87939136589,29.99,501.421318824863,7482.00627467415,89784.0752960898,10974.0914851828,149999,125000,60214.9247039102,35215.9247039102,49240.8332187274,24241.8332187274,"Food Secure",52.355,1
"79","24","033","800103","01102","24033800103","01102","$125,000 to $149,999","4",139376.603392954,32,41134809.9280415,6413.64248520617,1131.3744865127,2240,1160.84221138211,662.071924119241,989.180922619048,2490.61633156966,29.99,621.34595446331,8194.04734415338,98328.5681298405,13576.4938381524,149999,125000,51670.4318701595,26671.4318701595,38093.938032007,13094.938032007,"Food Secure",17.552,1
"80","24","033","800103","01102","24033800103","01102","$125,000 to $149,999","5",139878.606541353,27,34249691.0020951,5852.32355582764,1424.78885883967,2670,1347.02005263158,1009.77706766917,957.321515772604,2222.27462719298,29.99,743.889749491303,8980.27301275764,107763.276153092,17097.466306076,149999,125000,42235.7238469083,17236.7238469083,25138.2575408323,139.257540832266,"Food Secure",24.158,1
"81","24","033","800103","01102","24033800103","01102","$150,000 to $199,999","1",172590.905335135,41,156271618.972099,12500.8647289737,357.697182134945,1550,425.796,0,1222.97224852246,4310.12869483846,29.99,358.64554306574,7897.53248642666,94770.3898371199,4292.36618561935,199999,150000,105228.61016288,55229.6101628801,100936.243977261,50937.2439772608,"Food Secure",8.593,1
"82","24","033","800103","01102","24033800103","01102","$150,000 to $199,999","2",167516.839610548,100,196642632.58223,14022.9323817178,655.71809338717,1570,840.148192697769,0,1189.4648416586,3827.63847806805,29.99,428.532112774354,7885.77362519878,94629.2835023854,7868.61712064604,199999,150000,105369.716497615,55370.7164976146,97501.0993769686,47502.0993769686,"Food Secure",17.543,1
"83","24","033","800103","01102","24033800103","01102","$150,000 to $199,999","3",172819.800713805,51,155207966.806637,12458.2489462459,925.061489671296,1790,1088.14533333333,122.396318742985,1231.80380230398,3685.0909671126,29.99,518.739694405159,8466.16611589805,101593.993390777,11100.7378760556,199999,150000,98405.0066092234,48406.0066092234,87304.2687331678,37305.2687331678,"Food Secure",7.34,1
"84","24","033","800103","01102","24033800103","01102","$150,000 to $199,999","4",172023.073325342,45,172648407.502172,13139.5740989643,1148.44589657681,2240,1376.9105239726,388.143938356164,1232.91362160141,3603.20308931485,29.99,641.6403980507,9512.80157129573,114153.618855549,13781.3507589218,199999,150000,85845.3811444513,35846.3811444513,72064.0303855295,22065.0303855295,"Food Secure",8.201,2
"85","24","033","800103","01102","24033800103","01102","$150,000 to $199,999","5",171839.245766965,32,184346960.906787,13577.4430916424,1684.6522397225,2670,1711.36190012804,995.306632522407,1217.70538949921,3264.81953483769,29.99,830.901616187215,10720.0850731746,128641.020878095,20215.82687667,199999,150000,71357.9791219053,21358.9791219053,51142.1522452353,1143.15224523532,"Food Secure",6.323,1
"86","24","033","800103","01102","24033800103","01102","$200,000 or more","1",256378.234523985,15,5629526329.62844,75030.1694628796,357.697182134945,1550,425.796,0,1849.19951983395,7145.11063653136,29.99,421.268270196889,11421.3644265622,137056.373118746,4292.36618561934,1e+07,2e+05,9862943.62688125,62943.6268812536,9858651.26069563,58651.2606956342,"Food Secure",5.399,1
"87","24","033","800103","01102","24033800103","01102","$200,000 or more","2",288979.686660657,87,10508915430.782,102513.001276824,655.7781672474,1570,851.592,0,2053.38234287767,6965.81301775451,29.99,516.074251012507,11986.8516116447,143842.219339736,7869.3380069688,1e+07,2e+05,9856157.78066026,56157.7806602637,9848288.4426533,48288.4426532949,"Food Secure",17.251,2
"88","24","033","800103","01102","24033800103","01102","$200,000 or more","3",300112.126030354,61,19177227207.878,138481.865989298,924.971849515944,1790,1161.4250084317,111.267925801012,2108.4247645953,7280.11923297785,29.99,612.607954834396,13093.8348866403,157126.018639683,11099.6621941913,1e+07,2e+05,9842873.98136032,42873.9813603169,9831774.31916613,31774.3191661256,"Food Secure",17.074,1
"89","24","033","800103","01102","24033800103","01102","$200,000 or more","4",258382.627151759,54,3822477674.57618,61826.1892289681,1144.13658782331,2240,1204.63893467337,516.037427135678,1863.65683086265,5859.7461557789,29.99,699.8459780495,12413.9153265001,148966.983918001,13729.6390538797,1e+07,2e+05,9851033.016082,51033.016081999,9837303.37702812,37303.3770281193,"Food Secure",12.583,1
"90","24","033","800103","01102","24033800103","01102","$200,000 or more","5",276071.422387097,52,7241580489.34145,85097.4763981956,1755.03730583045,2670,1794.88769259962,1161.10018975332,1991.24220430108,6380.19164373814,29.99,940.225739248447,14967.6374696406,179611.649635687,21060.4476699654,1e+07,2e+05,9820388.35036431,20388.3503643127,9799327.90269435,-672.097305652715,"At-Risk",13.693,1
"91","24","033","800105","01102","24033800105","01102","Less than $35,000","1",18855.6096255279,178,93649804.7532904,9677.2829220443,357.697182134945,1550,483.812,0,42.5894973253012,210.760172289157,29.99,246.408867946025,2563.56053756048,30762.7264507258,4292.36618561934,35000,0,4237.27354927421,-30762.7264507258,-55.0926363451308,-35055.0926363451,"Food Insecure",55.619,2
"92","24","033","800105","01102","24033800105","01102","Less than $35,000","2",22234.1803494898,62,80921872.7606549,8995.65855069293,638.4583816721,1570,797.919535714286,198.669260204082,20.7850043473639,62.8611575255102,29.99,325.582218193783,3005.80717598502,36069.6861118203,7661.5005800652,35000,0,-1069.68611182029,-36069.6861118203,-8731.18669188549,-43731.1866918855,"Food Insecure",31.791,1
"93","24","033","800105","01102","24033800105","01102","Less than $35,000","3",26098.9387616708,34,63525744.3084701,7970.30390314385,908.746249414997,1790,1060.34472727273,269.826437346437,14.05320282523,-82.5357150678931,29.99,407.296061685939,3488.97471406244,41867.6965687493,10904.95499298,35000,0,-6867.69656874928,-41867.6965687493,-17772.6515617292,-52772.6515617292,"Food Insecure",18.226,2
"94","24","033","800105","01102","24033800105","01102","Less than $35,000","4",19380.1439049881,19,130124814.877033,11407.226432268,1105.22121640007,2240,1031.97904038005,944.68674584323,0,-423.024568487728,29.99,535.187700262335,4358.81891799788,52305.8270159746,13262.6545968008,35000,0,-17305.8270159746,-52305.8270159746,-30568.4816127755,-65568.4816127755,"Food Insecure",14.37,2
"95","24","033","800105","01102","24033800105","01102","Less than $35,000","5",20155.8948306709,13,85021576.6648131,9220.71454198714,1424.68586811226,2670,981.53552715655,1119.93220447284,0,-708.178019169329,29.99,622.614359974165,4715.89407243423,56590.7288692107,17096.2304173471,35000,0,-21590.7288692107,-56590.7288692107,-38686.9592865578,-73686.9592865578,"Food Insecure",14.994,1
"96","24","033","800105","01102","24033800105","01102","$35,000 to $49,999","1",42752.1152264845,92,15080819.6975803,3883.40310778837,357.697182134945,1550,483.812,0,215.180104667998,686.14366533533,29.99,263.667928680294,3228.79369868362,38745.5243842035,4292.36618561935,49999,35000,11253.4756157965,-3745.52438420347,6961.10943017719,-8037.89056982281,"At-Risk",40.561,2
"97","24","033","800105","01102","24033800105","01102","$35,000 to $49,999","2",43412.62885633,60,14306911.8453427,3782.4478641936,643.034363293888,1570,864.73652631579,79.133627311522,192.71527528568,589.340805373207,29.99,337.960979220688,3663.87721350689,43966.5265620826,7716.41235952665,49999,35000,6032.47343791738,-8966.52656208262,-1683.93892160928,-16682.9389216093,"Food Insecure",39.48,1
"98","24","033","800105","01102","24033800105","01102","$35,000 to $49,999","3",42850.5291329879,23,19265329.8371628,4389.22884310705,894.990198223845,1790,978.486791018998,337.454576856649,106.1289834962,281.159033659066,29.99,413.705054959569,3936.92443999048,47243.0932798858,10739.8823786861,49999,35000,2755.9067201142,-12243.0932798858,-7983.97565857194,-22982.9756585719,"Food Insecure",40.523,1
"99","24","033","800105","01102","24033800105","01102","$35,000 to $49,999","4",43273.7286769231,15,26095666.6828112,5108.39179026151,1088.63037190006,2240,998.885698461538,1148.31704615385,46.1431601953602,-16.6739255189255,29.99,555.196627671081,5001.8586069629,60022.3032835548,13063.5644628008,49999,35000,-10023.3032835548,-25022.3032835548,-23086.8677463555,-38085.8677463556,"Food Insecure",24.457,2
"100","24","033","800105","01102","24033800105","01102","$35,000 to $49,999","5",41617.2797974683,9,17459258.3891075,4178.42774128111,1455.9697380856,2670,1136.03956962025,2165.87139240506,12.0275518987342,-364.615,29.99,746.989825200965,6396.30333912502,76755.6400695002,17471.6368570272,49999,35000,-26756.6400695002,-41755.6400695002,-44228.2769265274,-59227.2769265274,"Food Insecure",4.977,1
"101","24","033","800105","01102","24033800105","01102","$50,000 to $59,999","1",55000.150691689,61,6667948.43349421,2582.23709862093,357.697182134945,1550,483.812,0,386.854105942098,946.413546865003,29.99,280.835328807704,3677.90498161481,44134.8597793777,4292.36618561934,59999,50000,15864.1402206223,5865.14022062234,11571.774035003,1572.77403500299,"Food Secure",11.643,2
"102","24","033","800105","01102","24033800105","01102","$50,000 to $59,999","2",54853.9195035349,55,7982180.53401399,2825.27530234029,647.221450306128,1570,844.105618224666,93.2273998428908,275.931723855932,798.786418079096,29.99,346.047619222962,3958.08877922555,47497.0653507066,7766.65740367354,59999,50000,12501.9346492934,2502.93464929344,4735.2772456199,-5263.7227543801,"At-Risk",15.1,1
"103","24","033","800105","01102","24033800105","01102","$50,000 to $59,999","3",53023.3770469799,13,7180410.96127286,2679.62888499002,886.775338398409,1790,1123.48289932886,366.910201342282,199.318946688742,639.231520419426,29.99,439.647738575829,4588.58130635514,55062.9756762617,10641.3040607809,59999,50000,4936.02432373835,-5062.97567626165,-5705.27973704255,-15704.2797370426,"Food Insecure",4.48,2
"104","24","033","800105","01102","24033800105","01102","$50,000 to $59,999","4",55042.5814460641,14,7642191.08285956,2764.45131678233,1119.92325475889,2240,1323.07771428571,486.522915451895,155.334804216867,417.54984437751,29.99,535.484868871337,5187.96014720332,62255.5217664399,13439.0790571067,59999,50000,-2256.52176643988,-12255.5217664399,-15695.6008235466,-25694.6008235466,"Food Insecure",5.407,2
"105","24","033","800105","01102","24033800105","01102","$50,000 to $59,999","5",55827.0147104478,12,3210377.14839364,1791.7525354785,1375.25221914775,2670,1246.35748059701,1288.24513432836,86.7364894029851,181.361004975124,29.99,669.658132347611,6172.34824165109,74068.1788998131,16503.026629773,59999,50000,-14069.1788998131,-24068.1788998131,-30572.2055295862,-40571.2055295862,"Food Insecure",4.37,1
"106","24","033","800105","01102","24033800105","01102","$60,000 to $74,999","1",67153.6473871297,85,16147563.8100854,4018.40314180713,357.697182134945,1550,483.812,0,477.108174682899,1280.3941591272,29.99,289.860735681784,4111.16506949188,49333.9808339025,4292.36618561935,74999,60000,25665.0191660975,10666.0191660975,21372.6529804781,6373.65298047812,"Food Secure",33.758,2
"107","24","033","800105","01102","24033800105","01102","$60,000 to $74,999","2",69464.6057889299,59,13501650.9115088,3674.45926790716,641.822133139546,1570,848.724076752767,115.277579335793,414.178327314087,1134.25184537837,29.99,361.999211654219,4474.42104043524,53693.0524852229,7701.86559767455,74999,60000,21305.9475147771,6306.94751477714,13604.0819171026,-1394.91808289741,"At-Risk",30.477,1
"108","24","033","800105","01102","24033800105","01102","$60,000 to $74,999","3",67583.2335956284,27,16308972.4230567,4038.43687867678,906.846935029697,1790,1247.2038852459,197.744590163934,340.446440882779,1044.85591292812,29.99,451.223185132231,5101.46401435297,61217.5681722356,10882.1632203564,74999,60000,13781.4318277644,-1217.56817223562,2899.26860740801,-12099.731392592,"At-Risk",32.529,2
"109","24","033","800105","01102","24033800105","01102","$60,000 to $74,999","4",66782.7521005025,13,12839014.1572302,3583.15700984902,1105.04014172837,2240,1181.57101507538,700.427135678392,274.787915252976,736.647741815476,29.99,553.181620773512,5716.60542859573,68599.2651431488,13260.4817007405,74999,60000,6399.73485685121,-8599.26514314879,-6860.74684388928,-21859.7468438893,"Food Insecure",19.111,1
"110","24","033","800105","01102","24033800105","01102","$60,000 to $74,999","5",66407.04099729,15,17067667.6482056,4131.30338370418,1419.29111310809,2670,1358.34480216802,1780.71815718157,185.490657029795,394.507777001862,29.99,744.383472948748,7163.43486633,85961.21839596,17031.4933572971,74999,60000,-10962.21839596,-25961.21839596,-27993.7117532571,-42992.7117532571,"Food Insecure",9.126,1
"111","24","033","800105","01102","24033800105","01102","$75,000 to $99,999","1",84729.2564501551,102,49003142.093518,7000.22443165346,357.697182134945,1550,483.812,0,604.768999581772,1785.66907191448,29.99,302.626818171672,4756.86688966792,57082.4026760151,4292.36618561934,99999,75000,42916.5973239849,17917.5973239849,38624.2311383656,13625.2311383656,"Food Secure",54.852,1
"112","24","033","800105","01102","24033800105","01102","$75,000 to $99,999","2",86813.832504065,89,50524960.8556551,7108.09122448883,651.886183019624,1570,908.622536585366,24.7299883855981,608.43302805602,1521.39113661658,29.99,379.366173604661,5042.53286324823,60510.3943589787,7822.63419623549,99999,75000,39488.6056410213,14489.6056410213,31665.9714447858,6666.97144478579,"Food Secure",63.362,1
"113","24","033","800105","01102","24033800105","01102","$75,000 to $99,999","3",88569.4269559435,53,44602878.5844119,6678.53865635379,918.003011779974,1790,1202.89417456359,184.548162926018,543.311997654691,1508.76656258911,29.99,466.874734692427,5726.38563242583,68716.62758911,11016.0361413597,99999,75000,31282.37241089,6283.37241088998,20266.3362695303,-4732.66373046971,"At-Risk",78.83,3
"114","24","033","800105","01102","24033800105","01102","$75,000 to $99,999","4",86712.6329477197,39,43165705.8457748,6570.0613273983,1137.42387210035,2240,1408.92081868743,477.13850945495,434.707777115614,1265.39579558999,29.99,572.818097735834,6428.97099858382,77147.6519830058,13649.0864652042,99999,75000,22851.3480169942,-2147.65198300578,9202.26155179003,-15796.73844821,"At-Risk",99.426,2
